% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
6.293	1	21	630	4	345	12	597	0	0
6.294	1	1	630	5	3	28	2196	0	0
6.295	1	29	630	6	317	10	469	0	0
6.296	1	5	630	7	304	22	1383	0	0
6.297	1	38	630	8	375	8	421	0	0
6.298	1	30	630	9	332	10	469	0	0
6.299	1	2	630	10	373	24	1620	0	0
6.3	1	31	631	1	52	10	469	0	0
6.301	1	33	631	2	1	8	421	0	0
6.302	1	27	631	3	383	10	469	0	0
6.303	1	10	631	4	331	18	967	0	0
6.304	1	28	631	5	384	10	469	0	0
6.305	1	36	631	6	2	8	421	0	0
6.306	1	8	631	7	389	18	967	0	0
6.307	1	15	631	8	19	14	775	0	0
6.308	1	12	631	9	51	16	903	0	0
6.309	1	39	631	10	97	8	421	0	0
6.31	1	16	632	1	34	14	775	0	0
6.311	1	19	632	2	108	14	775	0	0
6.312	1	22	632	3	33	12	597	0	0
6.313	1	7	632	4	32	20	1191	0	0
6.314	1	34	632	5	143	8	421	0	0
6.315	1	17	632	6	261	14	775	0	0
6.316	1	13	632	7	35	16	903	0	0
6.317	1	35	632	8	199	8	421	0	0
6.318	1	18	632	9	280	14	775	0	0
6.319	1	9	632	10	63	18	967	0	0
6.32	1	24	633	1	96	12	597	0	0
6.321	1	3	633	2	223	24	1620	0	0
6.322	1	32	633	3	242	8	421	0	0
6.323	1	14	633	4	316	14	775	0	0
6.324	1	11	633	5	302	16	903	0	0
6.325	1	26	633	6	4	10	469	0	0
6.326	1	42	633	7	260	8	421	0	0
6.327	1	4	633	8	259	22	1383	0	0
6.328	1	23	633	9	166	12	597	0	0
6.329	1	37	633	10	318	8	421	0	0
6.33	1	25	634	1	18	10	469	0	0
6.331	1	20	634	2	281	12	597	0	0
6.332	1	41	634	3	330	8	421	0	0
6.333	1	6	634	4	241	20	1191	0	0
6.334	1	1	634	5	3	28	2196	0	0
6.335	1	21	634	6	345	12	597	0	0
6.336	1	40	634	7	359	8	421	0	0
6.337	1	29	634	8	317	10	469	0	0
6.338	1	5	634	9	304	22	1383	0	0
6.339	1	2	634	10	373	24	1620	0	0
6.34	1	30	635	1	332	10	469	0	0
6.341	1	38	635	2	375	8	421	0	0
6.342	1	31	635	3	52	10	469	0	0
6.343	1	10	635	4	331	18	967	0	0
6.344	1	27	635	5	383	10	469	0	0
6.345	1	33	635	6	1	8	421	0	0
6.346	1	28	635	7	384	10	469	0	0
6.347	1	8	635	8	389	18	967	0	0
6.348	1	12	635	9	51	16	903	0	0
6.349	1	36	635	10	2	8	421	0	0
6.35	1	15	636	1	19	14	775	0	0
6.351	1	16	636	2	34	14	775	0	0
6.352	1	39	636	3	97	8	421	0	0
6.353	1	19	636	4	108	14	775	0	0
6.354	1	7	636	5	32	20	1191	0	0
6.355	1	22	636	6	33	12	597	0	0
6.356	1	13	636	7	35	16	903	0	0
6.357	1	17	636	8	261	14	775	0	0
6.358	1	34	636	9	143	8	421	0	0
6.359	1	9	636	10	63	18	967	0	0
6.36	1	18	637	1	280	14	775	0	0
6.361	1	35	637	2	199	8	421	0	0
6.362	1	3	637	3	223	24	1620	0	0
6.363	1	24	637	4	96	12	597	0	0
6.364	1	11	637	5	302	16	903	0	0
6.365	1	14	637	6	316	14	775	0	0
6.366	1	32	637	7	242	8	421	0	0
6.367	1	26	637	8	4	10	469	0	0
6.368	1	4	637	9	259	22	1383	0	0
6.369	1	42	637	10	260	8	421	0	0
6.37	1	23	638	1	166	12	597	0	0
6.371	1	25	638	2	18	10	469	0	0
6.372	1	37	638	3	318	8	421	0	0
6.373	1	1	638	4	3	28	2196	0	0
6.374	1	20	638	5	281	12	597	0	0
6.375	1	6	638	6	241	20	1191	0	0
6.376	1	41	638	7	330	8	421	0	0
6.377	1	21	638	8	345	12	597	0	0
6.378	1	5	638	9	304	22	1383	0	0
6.379	1	29	638	10	317	10	469	0	0
6.38	1	40	639	1	359	8	421	0	0
6.381	1	2	639	2	373	24	1620	0	0
6.382	1	30	639	3	332	10	469	0	0
6.383	1	38	639	4	375	8	421	0	0
6.384	1	31	639	5	52	10	469	0	0
6.385	1	10	639	6	331	18	967	0	0
6.386	1	27	639	7	383	10	469	0	0
6.387	1	8	639	8	389	18	967	0	0
6.388	1	12	639	9	51	16	903	0	0
6.389	1	33	639	10	1	8	421	0	0
6.39	1	28	640	1	384	10	469	0	0
6.391	1	15	640	2	19	14	775	0	0
6.392	1	36	640	3	2	8	421	0	0
6.393	1	16	640	4	34	14	775	0	0
6.394	1	7	640	5	32	20	1191	0	0
6.395	1	19	640	6	108	14	775	0	0
6.396	1	39	640	7	97	8	421	0	0
6.397	1	13	640	8	35	16	903	0	0
6.398	1	22	640	9	33	12	597	0	0
6.399	1	17	640	10	261	14	775	0	0
6.4	1	9	641	1	63	18	967	0	0
6.401	1	34	641	2	143	8	421	0	0
6.402	1	18	641	3	280	14	775	0	0
6.403	1	3	641	4	223	24	1620	0	0
6.404	1	11	641	5	302	16	903	0	0
6.405	1	35	641	6	199	8	421	0	0
6.406	1	24	641	7	96	12	597	0	0
6.407	1	14	641	8	316	14	775	0	0
6.408	1	4	641	9	259	22	1383	0	0
6.409	1	32	641	10	242	8	421	0	0
6.41	1	26	642	1	4	10	469	0	0
6.411	1	23	642	2	166	12	597	0	0
6.412	1	42	642	3	260	8	421	0	0
6.413	1	1	642	4	3	28	2196	0	0
6.414	1	25	642	5	18	10	469	0	0
6.415	1	6	642	6	241	20	1191	0	0
6.416	1	37	642	7	318	8	421	0	0
6.417	1	20	642	8	281	12	597	0	0
6.418	1	5	642	9	304	22	1383	0	0
6.419	1	21	642	10	345	12	597	0	0
6.42	1	41	643	1	330	8	421	0	0
6.421	1	2	643	2	373	24	1620	0	0
6.422	1	29	643	3	317	10	469	0	0
6.423	1	40	643	4	359	8	421	0	0
6.424	1	30	643	5	332	10	469	0	0
6.425	1	10	643	6	331	18	967	0	0
6.426	1	31	643	7	52	10	469	0	0
6.427	1	38	643	8	375	8	421	0	0
6.428	1	27	643	9	383	10	469	0	0
6.429	1	8	643	10	389	18	967	0	0
6.43	1	12	644	1	51	16	903	0	0
6.431	1	28	644	2	384	10	469	0	0
6.432	1	33	644	3	1	8	421	0	0
6.433	1	15	644	4	19	14	775	0	0
6.434	1	36	644	5	2	8	421	0	0
6.435	1	16	644	6	34	14	775	0	0
6.436	1	7	644	7	32	20	1191	0	0
6.437	1	13	644	8	35	16	903	0	0
6.438	1	19	644	9	108	14	775	0	0
6.439	1	39	644	10	97	8	421	0	0
6.44	1	22	645	1	33	12	597	0	0
6.441	1	9	645	2	63	18	967	0	0
6.442	1	17	645	3	261	14	775	0	0
6.443	1	3	645	4	223	24	1620	0	0
6.444	1	18	645	5	280	14	775	0	0
6.445	1	11	645	6	302	16	903	0	0
6.446	1	34	645	7	143	8	421	0	0
6.447	1	24	645	8	96	12	597	0	0
6.448	1	35	645	9	199	8	421	0	0
6.449	1	14	645	10	316	14	775	0	0
6.45	1	4	646	1	259	22	1383	0	0
6.451	1	26	646	2	4	10	469	0	0
6.452	1	32	646	3	242	8	421	0	0
6.453	1	1	646	4	3	28	2196	0	0
6.454	1	23	646	5	166	12	597	0	0
6.455	1	42	646	6	260	8	421	0	0
6.456	1	25	646	7	18	10	469	0	0
6.457	1	6	646	8	241	20	1191	0	0
6.458	1	20	646	9	281	12	597	0	0
6.459	1	37	646	10	318	8	421	0	0
6.46	1	5	647	1	304	22	1383	0	0
6.461	1	21	647	2	345	12	597	0	0
6.462	1	2	647	3	373	24	1620	0	0
6.463	1	41	647	4	330	8	421	0	0
6.464	1	29	647	5	317	10	469	0	0
6.465	1	30	647	6	332	10	469	0	0
6.466	1	40	647	7	359	8	421	0	0
6.467	1	10	647	8	331	18	967	0	0
6.468	1	31	647	9	52	10	469	0	0
6.469	1	12	647	10	51	16	903	0	0
6.47	1	8	648	1	389	18	967	0	0
6.471	1	27	648	2	383	10	469	0	0
6.472	1	38	648	3	375	8	421	0	0
6.473	1	28	648	4	384	10	469	0	0
6.474	1	33	648	5	1	8	421	0	0
6.475	1	15	648	6	19	14	775	0	0
6.476	1	7	648	7	32	20	1191	0	0
6.477	1	13	648	8	35	16	903	0	0
6.478	1	16	648	9	34	14	775	0	0
6.479	1	36	648	10	2	8	421	0	0
6.48	1	19	649	1	108	14	775	0	0
6.481	1	9	649	2	63	18	967	0	0
6.482	1	22	649	3	33	12	597	0	0
6.483	1	39	649	4	97	8	421	0	0
6.484	1	17	649	5	261	14	775	0	0
6.485	1	3	649	6	223	24	1620	0	0
6.486	1	11	649	7	302	16	903	0	0
6.487	1	18	649	8	280	14	775	0	0
6.488	1	34	649	9	143	8	421	0	0
6.489	1	24	649	10	96	12	597	0	0
6.49	1	4	650	1	259	22	1383	0	0
6.491	1	14	650	2	316	14	775	0	0
6.492	1	35	650	3	199	8	421	0	0
6.493	1	1	650	4	3	28	2196	0	0
6.494	1	26	650	5	4	10	469	0	0
6.495	1	32	650	6	242	8	421	0	0
6.496	1	23	650	7	166	12	597	0	0
6.497	1	6	650	8	241	20	1191	0	0
6.498	1	25	650	9	18	10	469	0	0
6.499	1	42	650	10	260	8	421	0	0
6.5	1	5	651	1	304	22	1383	0	0
6.501	1	20	651	2	281	12	597	0	0
6.502	1	2	651	3	373	24	1620	0	0
6.503	1	37	651	4	318	8	421	0	0
6.504	1	21	651	5	345	12	597	0	0
6.505	1	29	651	6	317	10	469	0	0
6.506	1	41	651	7	330	8	421	0	0
6.507	1	10	651	8	331	18	967	0	0
6.508	1	30	651	9	332	10	469	0	0
6.509	1	40	651	10	359	8	421	0	0
6.51	1	12	652	1	51	16	903	0	0
6.511	1	31	652	2	52	10	469	0	0
6.512	1	8	652	3	389	18	967	0	0
6.513	1	27	652	4	383	10	469	0	0
6.514	1	38	652	5	375	8	421	0	0
6.515	1	28	652	6	384	10	469	0	0
6.516	1	15	652	7	19	14	775	0	0
6.517	1	13	652	8	35	16	903	0	0
6.518	1	7	652	9	32	20	1191	0	0
6.519	1	33	652	10	1	8	421	0	0
6.52	1	16	653	1	34	14	775	0	0
6.521	1	36	653	2	2	8	421	0	0
6.522	1	19	653	3	108	14	775	0	0
6.523	1	9	653	4	63	18	967	0	0
6.524	1	22	653	5	33	12	597	0	0
6.525	1	3	653	6	223	24	1620	0	0
6.526	1	11	653	7	302	16	903	0	0
6.527	1	17	653	8	261	14	775	0	0
6.528	1	39	653	9	97	8	421	0	0
6.529	1	18	653	10	280	14	775	0	0
6.53	1	4	654	1	259	22	1383	0	0
6.531	1	24	654	2	96	12	597	0	0
6.532	1	34	654	3	143	8	421	0	0
6.533	1	1	654	4	3	28	2196	0	0
6.534	1	14	654	5	316	14	775	0	0
6.535	1	35	654	6	199	8	421	0	0
6.536	1	26	654	7	4	10	469	0	0
6.537	1	23	654	8	166	12	597	0	0
6.538	1	6	654	9	241	20	1191	0	0
6.539	1	32	654	10	242	8	421	0	0
6.54	1	25	655	1	18	10	469	0	0
6.541	1	5	655	2	304	22	1383	0	0
6.542	1	42	655	3	260	8	421	0	0
6.543	1	20	655	4	281	12	597	0	0
6.544	1	2	655	5	373	24	1620	0	0
6.545	1	21	655	6	345	12	597	0	0
6.546	1	37	655	7	318	8	421	0	0
6.547	1	29	655	8	317	10	469	0	0
6.548	1	10	655	9	331	18	967	0	0
6.549	1	41	655	10	330	8	421	0	0
6.55	1	30	656	1	332	10	469	0	0
6.551	1	12	656	2	51	16	903	0	0
6.552	1	8	656	3	389	18	967	0	0
6.553	1	31	656	4	52	10	469	0	0
6.554	1	40	656	5	359	8	421	0	0
6.555	1	27	656	6	383	10	469	0	0
6.556	1	28	656	7	384	10	469	0	0
6.557	1	38	656	8	375	8	421	0	0
6.558	1	13	656	9	35	16	903	0	0
6.559	1	7	656	10	32	20	1191	0	0
6.56	1	15	657	1	19	14	775	0	0
6.561	1	33	657	2	1	8	421	0	0
6.562	1	16	657	3	34	14	775	0	0
6.563	1	9	657	4	63	18	967	0	0
6.564	1	19	657	5	108	14	775	0	0
6.565	1	36	657	6	2	8	421	0	0
6.566	1	3	657	7	223	24	1620	0	0
6.567	1	11	657	8	302	16	903	0	0
6.568	1	22	657	9	33	12	597	0	0
6.569	1	17	657	10	261	14	775	0	0
6.57	1	39	658	1	97	8	421	0	0
6.571	1	18	658	2	280	14	775	0	0
6.572	1	4	658	3	259	22	1383	0	0
6.573	1	1	658	4	3	28	2196	0	0
6.574	1	24	658	5	96	12	597	0	0
6.575	1	34	658	6	143	8	421	0	0
6.576	1	14	658	7	316	14	775	0	0
6.577	1	26	658	8	4	10	469	0	0
6.578	1	35	658	9	199	8	421	0	0
6.579	1	6	658	10	241	20	1191	0	0
6.58	1	23	659	1	166	12	597	0	0
6.581	1	5	659	2	304	22	1383	0	0
6.582	1	25	659	3	18	10	469	0	0
6.583	1	32	659	4	242	8	421	0	0
6.584	1	2	659	5	373	24	1620	0	0
6.585	1	20	659	6	281	12	597	0	0
6.586	1	42	659	7	260	8	421	0	0
6.587	1	21	659	8	345	12	597	0	0
6.588	1	10	659	9	331	18	967	0	0
6.589	1	29	659	10	317	10	469	0	0
6.59	1	37	660	1	318	8	421	0	0
6.591	1	12	660	2	51	16	903	0	0
6.592	1	30	660	3	332	10	469	0	0
6.593	1	41	660	4	330	8	421	0	0
6.594	1	8	660	5	389	18	967	0	0
6.595	1	31	660	6	52	10	469	0	0
6.596	1	40	660	7	359	8	421	0	0
6.597	1	27	660	8	383	10	469	0	0
6.598	1	13	660	9	35	16	903	0	0
6.599	1	28	660	10	384	10	469	0	0
6.6	1	7	661	1	32	20	1191	0	0
6.601	1	38	661	2	375	8	421	0	0
6.602	1	15	661	3	19	14	775	0	0
6.603	1	16	661	4	34	14	775	0	0
6.604	1	9	661	5	63	18	967	0	0
6.605	1	33	661	6	1	8	421	0	0
6.606	1	19	661	7	108	14	775	0	0
6.607	1	3	661	8	223	24	1620	0	0
6.608	1	11	661	9	302	16	903	0	0
6.609	1	36	661	10	2	8	421	0	0
6.61	1	22	662	1	33	12	597	0	0
6.611	1	17	662	2	261	14	775	0	0
6.612	1	4	662	3	259	22	1383	0	0
6.613	1	1	662	4	3	28	2196	0	0
6.614	1	18	662	5	280	14	775	0	0
6.615	1	39	662	6	97	8	421	0	0
6.616	1	24	662	7	96	12	597	0	0
6.617	1	14	662	8	316	14	775	0	0
6.618	1	34	662	9	143	8	421	0	0
6.619	1	26	662	10	4	10	469	0	0
6.62	1	6	663	1	241	20	1191	0	0
6.621	1	35	663	2	199	8	421	0	0
6.622	1	23	663	3	166	12	597	0	0
6.623	1	5	663	4	304	22	1383	0	0
6.624	1	25	663	5	18	10	469	0	0
6.625	1	2	663	6	373	24	1620	0	0
6.626	1	32	663	7	242	8	421	0	0
6.627	1	20	663	8	281	12	597	0	0
6.628	1	42	663	9	260	8	421	0	0
6.629	1	10	663	10	331	18	967	0	0
6.63	1	21	664	1	345	12	597	0	0
6.631	1	12	664	2	51	16	903	0	0
6.632	1	29	664	3	317	10	469	0	0
6.633	1	37	664	4	318	8	421	0	0
6.634	1	30	664	5	332	10	469	0	0
6.635	1	8	664	6	389	18	967	0	0
6.636	1	41	664	7	330	8	421	0	0
6.637	1	31	664	8	52	10	469	0	0
6.638	1	13	664	9	35	16	903	0	0
6.639	1	27	664	10	383	10	469	0	0
6.64	1	40	665	1	359	8	421	0	0
6.641	1	7	665	2	32	20	1191	0	0
6.642	1	28	665	3	384	10	469	0	0
6.643	1	15	665	4	19	14	775	0	0
6.644	1	38	665	5	375	8	421	0	0
6.645	1	9	665	6	63	18	967	0	0
6.646	1	16	665	7	34	14	775	0	0
6.647	1	3	665	8	223	24	1620	0	0
6.648	1	11	665	9	302	16	903	0	0
6.649	1	33	665	10	1	8	421	0	0
6.65	1	19	666	1	108	14	775	0	0
6.651	1	22	666	2	33	12	597	0	0
6.652	1	36	666	3	2	8	421	0	0
6.653	1	1	666	4	3	28	2196	0	0
6.654	1	17	666	5	261	14	775	0	0
6.655	1	4	666	6	259	22	1383	0	0
6.656	1	18	666	7	280	14	775	0	0
6.657	1	39	666	8	97	8	421	0	0
6.658	1	24	666	9	96	12	597	0	0
6.659	1	14	666	10	316	14	775	0	0
6.66	1	6	667	1	241	20	1191	0	0
6.661	1	26	667	2	4	10	469	0	0
6.662	1	34	667	3	143	8	421	0	0
6.663	1	5	667	4	304	22	1383	0	0
6.664	1	23	667	5	166	12	597	0	0
6.665	1	35	667	6	199	8	421	0	0
6.666	1	2	667	7	373	24	1620	0	0
6.667	1	25	667	8	18	10	469	0	0
6.668	1	32	667	9	242	8	421	0	0
6.669	1	20	667	10	281	12	597	0	0
6.67	1	10	668	1	331	18	967	0	0
6.671	1	12	668	2	51	16	903	0	0
6.672	1	21	668	3	345	12	597	0	0
6.673	1	42	668	4	260	8	421	0	0
6.674	1	29	668	5	317	10	469	0	0
6.675	1	8	668	6	389	18	967	0	0
6.676	1	30	668	7	332	10	469	0	0
6.677	1	37	668	8	318	8	421	0	0
6.678	1	13	668	9	35	16	903	0	0
6.679	1	31	668	10	52	10	469	0	0
6.68	1	41	669	1	330	8	421	0	0
6.681	1	27	669	2	383	10	469	0	0
6.682	1	7	669	3	32	20	1191	0	0
6.683	1	40	669	4	359	8	421	0	0
6.684	1	28	669	5	384	10	469	0	0
6.685	1	15	669	6	19	14	775	0	0
6.686	1	9	669	7	63	18	967	0	0
6.687	1	38	669	8	375	8	421	0	0
6.688	1	11	669	9	302	16	903	0	0
6.689	1	3	669	10	223	24	1620	0	0
6.69	1	16	670	1	34	14	775	0	0
6.691	1	19	670	2	108	14	775	0	0
6.692	1	33	670	3	1	8	421	0	0
6.693	1	1	670	4	3	28	2196	0	0
6.694	1	22	670	5	33	12	597	0	0
6.695	1	4	670	6	259	22	1383	0	0
6.696	1	36	670	7	2	8	421	0	0
6.697	1	17	670	8	261	14	775	0	0
6.698	1	18	670	9	280	14	775	0	0
6.699	1	24	670	10	96	12	597	0	0
6.7	1	39	671	1	97	8	421	0	0
6.701	1	14	671	2	316	14	775	0	0
6.702	1	6	671	3	241	20	1191	0	0
6.703	1	26	671	4	4	10	469	0	0
6.704	1	5	671	5	304	22	1383	0	0
6.705	1	34	671	6	143	8	421	0	0
6.706	1	23	671	7	166	12	597	0	0
6.707	1	2	671	8	373	24	1620	0	0
6.708	1	35	671	9	199	8	421	0	0
6.709	1	25	671	10	18	10	469	0	0
6.71	1	10	672	1	331	18	967	0	0
6.711	1	20	672	2	281	12	597	0	0
6.712	1	12	672	3	51	16	903	0	0
6.713	1	32	672	4	242	8	421	0	0
6.714	1	21	672	5	345	12	597	0	0
6.715	1	42	672	6	260	8	421	0	0
6.716	1	29	672	7	317	10	469	0	0
6.717	1	8	672	8	389	18	967	0	0
6.718	1	30	672	9	332	10	469	0	0
6.719	1	13	672	10	35	16	903	0	0
6.72	1	37	673	1	318	8	421	0	0
6.721	1	31	673	2	52	10	469	0	0
6.722	1	7	673	3	32	20	1191	0	0
6.723	1	41	673	4	330	8	421	0	0
6.724	1	27	673	5	383	10	469	0	0
6.725	1	28	673	6	384	10	469	0	0
6.726	1	40	673	7	359	8	421	0	0
6.727	1	9	673	8	63	18	967	0	0
6.728	1	15	673	9	19	14	775	0	0
6.729	1	11	673	10	302	16	903	0	0
6.73	1	3	674	1	223	24	1620	0	0
6.731	1	38	674	2	375	8	421	0	0
6.732	1	16	674	3	34	14	775	0	0
6.733	1	1	674	4	3	28	2196	0	0
6.734	1	19	674	5	108	14	775	0	0
6.735	1	33	674	6	1	8	421	0	0
6.736	1	4	674	7	259	22	1383	0	0
6.737	1	22	674	8	33	12	597	0	0
6.738	1	17	674	9	261	14	775	0	0
6.739	1	36	674	10	2	8	421	0	0
6.74	1	18	675	1	280	14	775	0	0
6.741	1	24	675	2	96	12	597	0	0
6.742	1	6	675	3	241	20	1191	0	0
6.743	1	14	675	4	316	14	775	0	0
6.744	1	39	675	5	97	8	421	0	0
6.745	1	5	675	6	304	22	1383	0	0
6.746	1	26	675	7	4	10	469	0	0
6.747	1	2	675	8	373	24	1620	0	0
6.748	1	23	675	9	166	12	597	0	0
6.749	1	34	675	10	143	8	421	0	0
6.75	1	25	676	1	18	10	469	0	0
6.751	1	35	676	2	199	8	421	0	0
6.752	1	10	676	3	331	18	967	0	0
6.753	1	12	676	4	51	16	903	0	0
6.754	1	20	676	5	281	12	597	0	0
6.755	1	32	676	6	242	8	421	0	0
6.756	1	21	676	7	345	12	597	0	0
6.757	1	8	676	8	389	18	967	0	0
6.758	1	29	676	9	317	10	469	0	0
6.759	1	42	676	10	260	8	421	0	0
6.76	1	13	677	1	35	16	903	0	0
6.761	1	30	677	2	332	10	469	0	0
6.762	1	31	677	3	52	10	469	0	0
6.763	1	37	677	4	318	8	421	0	0
6.764	1	7	677	5	32	20	1191	0	0
6.765	1	27	677	6	383	10	469	0	0
6.766	1	41	677	7	330	8	421	0	0
6.767	1	28	677	8	384	10	469	0	0
6.768	1	9	677	9	63	18	967	0	0
6.769	1	11	677	10	302	16	903	0	0
6.77	1	40	678	1	359	8	421	0	0
6.771	1	15	678	2	19	14	775	0	0
6.772	1	3	678	3	223	24	1620	0	0
6.773	1	1	678	4	3	28	2196	0	0
6.774	1	16	678	5	34	14	775	0	0
6.775	1	38	678	6	375	8	421	0	0
6.776	1	19	678	7	108	14	775	0	0
6.777	1	4	678	8	259	22	1383	0	0
6.778	1	22	678	9	33	12	597	0	0
6.779	1	33	678	10	1	8	421	0	0
6.78	1	17	679	1	261	14	775	0	0
6.781	1	18	679	2	280	14	775	0	0
6.782	1	36	679	3	2	8	421	0	0
6.783	1	6	679	4	241	20	1191	0	0
6.784	1	24	679	5	96	12	597	0	0
6.785	1	14	679	6	316	14	775	0	0
6.786	1	5	679	7	304	22	1383	0	0
6.787	1	39	679	8	97	8	421	0	0
6.788	1	26	679	9	4	10	469	0	0
6.789	1	2	679	10	373	24	1620	0	0
6.79	1	23	680	1	166	12	597	0	0
6.791	1	34	680	2	143	8	421	0	0
6.792	1	25	680	3	18	10	469	0	0
6.793	1	10	680	4	331	18	967	0	0
6.794	1	12	680	5	51	16	903	0	0
6.795	1	35	680	6	199	8	421	0	0
6.796	1	20	680	7	281	12	597	0	0
6.797	1	8	680	8	389	18	967	0	0
6.798	1	21	680	9	345	12	597	0	0
6.799	1	32	680	10	242	8	421	0	0
6.8	1	13	681	1	35	16	903	0	0
6.801	1	29	681	2	317	10	469	0	0
6.802	1	42	681	3	260	8	421	0	0
6.803	1	30	681	4	332	10	469	0	0
6.804	1	7	681	5	32	20	1191	0	0
6.805	1	31	681	6	52	10	469	0	0
6.806	1	37	681	7	318	8	421	0	0
6.807	1	27	681	8	383	10	469	0	0
6.808	1	9	681	9	63	18	967	0	0
6.809	1	11	681	10	302	16	903	0	0
6.81	1	28	682	1	384	10	469	0	0
6.811	1	41	682	2	330	8	421	0	0
6.812	1	3	682	3	223	24	1620	0	0
6.813	1	15	682	4	19	14	775	0	0
6.814	1	1	682	5	3	28	2196	0	0
6.815	1	40	682	6	359	8	421	0	0
6.816	1	16	682	7	34	14	775	0	0
6.817	1	4	682	8	259	22	1383	0	0
6.818	1	38	682	9	375	8	421	0	0
6.819	1	19	682	10	108	14	775	0	0
6.82	1	22	683	1	33	12	597	0	0
6.821	1	33	683	2	1	8	421	0	0
6.822	1	17	683	3	261	14	775	0	0
6.823	1	18	683	4	280	14	775	0	0
6.824	1	6	683	5	241	20	1191	0	0
6.825	1	36	683	6	2	8	421	0	0
6.826	1	24	683	7	96	12	597	0	0
6.827	1	5	683	8	304	22	1383	0	0
6.828	1	14	683	9	316	14	775	0	0
6.829	1	2	683	10	373	24	1620	0	0
6.83	1	26	684	1	4	10	469	0	0
6.831	1	39	684	2	97	8	421	0	0
6.832	1	23	684	3	166	12	597	0	0
6.833	1	12	684	4	51	16	903	0	0
6.834	1	10	684	5	331	18	967	0	0
6.835	1	25	684	6	18	10	469	0	0
6.836	1	34	684	7	143	8	421	0	0
6.837	1	20	684	8	281	12	597	0	0
6.838	1	35	684	9	199	8	421	0	0
6.839	1	8	684	10	389	18	967	0	0
6.84	1	13	685	1	35	16	903	0	0
6.841	1	21	685	2	345	12	597	0	0
6.842	1	32	685	3	242	8	421	0	0
6.843	1	29	685	4	317	10	469	0	0
6.844	1	30	685	5	332	10	469	0	0
6.845	1	7	685	6	32	20	1191	0	0
6.846	1	42	685	7	260	8	421	0	0
6.847	1	31	685	8	52	10	469	0	0
6.848	1	27	685	9	383	10	469	0	0
6.849	1	9	685	10	63	18	967	0	0
6.85	1	11	686	1	302	16	903	0	0
6.851	1	37	686	2	318	8	421	0	0
6.852	1	28	686	3	384	10	469	0	0
6.853	1	3	686	4	223	24	1620	0	0
6.854	1	1	686	5	3	28	2196	0	0
6.855	1	41	686	6	330	8	421	0	0
6.856	1	15	686	7	19	14	775	0	0
6.857	1	40	686	8	359	8	421	0	0
6.858	1	16	686	9	34	14	775	0	0
6.859	1	4	686	10	259	22	1383	0	0
6.86	1	19	687	1	108	14	775	0	0
6.861	1	38	687	2	375	8	421	0	0
6.862	1	22	687	3	33	12	597	0	0
6.863	1	17	687	4	261	14	775	0	0
6.864	1	33	687	5	1	8	421	0	0
6.865	1	6	687	6	241	20	1191	0	0
6.866	1	18	687	7	280	14	775	0	0
6.867	1	5	687	8	304	22	1383	0	0
6.868	1	24	687	9	96	12	597	0	0
6.869	1	36	687	10	2	8	421	0	0
6.87	1	2	688	1	373	24	1620	0	0
6.871	1	14	688	2	316	14	775	0	0
6.872	1	26	688	3	4	10	469	0	0
6.873	1	12	688	4	51	16	903	0	0
6.874	1	39	688	5	97	8	421	0	0
6.875	1	23	688	6	166	12	597	0	0
6.876	1	10	688	7	331	18	967	0	0
6.877	1	25	688	8	18	10	469	0	0
6.878	1	34	688	9	143	8	421	0	0
6.879	1	8	688	10	389	18	967	0	0
6.88	1	20	689	1	281	12	597	0	0
6.881	1	13	689	2	35	16	903	0	0
6.882	1	35	689	3	199	8	421	0	0
6.883	1	21	689	4	345	12	597	0	0
6.884	1	29	689	5	317	10	469	0	0
6.885	1	32	689	6	242	8	421	0	0
6.886	1	7	689	7	32	20	1191	0	0
6.887	1	30	689	8	332	10	469	0	0
6.888	1	31	689	9	52	10	469	0	0
6.889	1	42	689	10	260	8	421	0	0
6.89	1	11	690	1	302	16	903	0	0
6.891	1	9	690	2	63	18	967	0	0
6.892	1	27	690	3	383	10	469	0	0
6.893	1	1	690	4	3	28	2196	0	0
6.894	1	3	690	5	223	24	1620	0	0
6.895	1	37	690	6	318	8	421	0	0
6.896	1	28	690	7	384	10	469	0	0
6.897	1	15	690	8	19	14	775	0	0
6.898	1	41	690	9	330	8	421	0	0
6.899	1	4	690	10	259	22	1383	0	0
6.9	1	16	691	1	34	14	775	0	0
6.901	1	40	691	2	359	8	421	0	0
6.902	1	19	691	3	108	14	775	0	0
6.903	1	22	691	4	33	12	597	0	0
6.904	1	38	691	5	375	8	421	0	0
6.905	1	17	691	6	261	14	775	0	0
6.906	1	6	691	7	241	20	1191	0	0
6.907	1	18	691	8	280	14	775	0	0
6.908	1	33	691	9	1	8	421	0	0
6.909	1	5	691	10	304	22	1383	0	0
6.91	1	24	692	1	96	12	597	0	0
6.911	1	2	692	2	373	24	1620	0	0
6.912	1	36	692	3	2	8	421	0	0
6.913	1	14	692	4	316	14	775	0	0
6.914	1	12	692	5	51	16	903	0	0
6.915	1	26	692	6	4	10	469	0	0
6.916	1	10	692	7	331	18	967	0	0
6.917	1	23	692	8	166	12	597	0	0
6.918	1	39	692	9	97	8	421	0	0
6.919	1	25	692	10	18	10	469	0	0
6.92	1	8	693	1	389	18	967	0	0
6.921	1	13	693	2	35	16	903	0	0
