DateTime|Elapsed|Duplicated|Cft|Laccid|Air|MSC_Id|Feed|BytesUp|BytesDown
2016-02-16@20:02:42.|3600.0|1|17|171580688,171580431,171579151,171580183,171690504,171690505|6|CNCRCANZ32G|29|63741|406767
2016-02-16@20:07:23.|3600.0|1|17|171580182,171673865,171580688,171580431,171580175,171580182,171580183,171747850|6|CNCRCANZ52G|29|77288|65932
2016-02-16@20:08:42.|3600.0|1|17|171580431,171580688,171579408,171580688,171579408|6|CNCRCANZ52G|29|38980|38592
2016-02-16@20:05:29.|3600.0|1|17|171580431,171579408|6|CNCRCANZ42G|29|4456|2012
2016-02-16@20:03:09.|3600.0|1|17|171580688,171579408,171580431,171579151,171579158|6|CNCRCANZ52G|29|82362|322151
2016-02-16@20:05:08.|3600.0|1|17|171579408,171579151,171580431,171535881,171579144,171713546,171713545,171580168,172196618|6|CNCRCANZ42G|29|181239|276333
2016-02-16@20:08:41.|3600.0|1|17|171580431|6|CNCRCANZ32G|29|4289|3539
2016-02-16@20:08:08.|3600.0|1|17|171581967,171581960,171580687,171580688,171673865,171580431,171579159,171579158,171579144,171580168|6|CNCRCANZ12G|29|65072|65792
2016-02-16@20:01:01.|3600.0|1|17|171580432,171580431,171581711,171580431,171579408,172196618|6|CNCRCANZ11G|29|40929|100479
2016-02-16@20:01:15.|3600.0|1|17|171580431|6|CNCRCANZ12G|29|759507|14240284
2016-02-16@20:07:07.|3600.0|1|17|171723281,171580688,171580431,171579151,171580432,171723280,171579151,171579158,171579159,171579145|6|CNCRCANZ31G|29|542983|165280
2016-02-16@20:03:39.|3600.0|1|17|171580431|6|CNCRCANZ12G|29|640899|7981485
2016-02-16@20:04:32.|3600.0|1|17|171580431|6|CNCRCANZ11G|29|3315|3592
2016-02-16@20:08:28.|3600.0|1|17|171580431,171580687,171579657|6|CNCRCANZ52G|29|7300|3628
2016-02-16@20:03:05.|3600.0|1|17|171580431,171579408|6|CNCRCANZ31G|29|125854|793412
2016-02-16@20:06:22.|3600.0|1|17|173371914,171581961,171673864,171580431,171690504|6|CNCRCANZ12G|29|14004|16343
2016-02-16@20:07:59.|3600.0|1|17|171580431,171579408,171603216,171666440|6|CNCRCANZ12G|29|6684|2904
2016-02-16@20:09:16.|3600.0|1|17|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@20:08:59.|3600.0|1|17|171690512,171580431,171579151,171579159,171580169,171690511,171690513,171690512|6|CNCRCANZ42G|29|59768|51256
2016-02-16@20:00:34.|369.0|0|19|171579408,171580431,171580688,171580687|6|CNCRCANZ52G|28|94693|136637
2016-02-16@20:07:19.|3600.0|1|17|171580432,171580431,171580688,171579408|6|CNCRCANZ11G|29|6620|6996
2016-02-16@20:06:17.|3600.0|1|17|171580431,171591695,171580431|6|CNCRCANZ31G|29|20100|20240
2016-02-16@20:02:51.|73.0|0|19|171580431,171580688,171580431,171580688|6|CNCRCANZ32G|28|498857|14809849
2016-02-16@20:03:50.|2209.0|0|19|171580432,171580431,171580937,171580431|6|CNCRCANZ31G|28|216743|3091910
2016-02-16@20:06:40.|1093.0|0|0|171580431|6|CNCRCANZ41G|28|47756|51048
2016-02-16@20:00:01.|34.0|0|0|171580431|6|CNCRCANZ31G|28|291|291
2016-02-16@20:05:29.|18.0|0|16|171580431|6|CNCRCANZ12G|28|261624|19738376
2016-02-16@19:02:36.|23.0|1|0|171580431|6|CNCRCANZ52G|29|26418|56889
2016-02-16@19:05:40.|30.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:05:28.|10.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-16@19:04:47.|16.0|1|22|171579408,171580431|6|CNCRCANZ41G|29|1538|2839
2016-02-16@19:04:47.|16.0|1|22|171579408,171580431|6|CNCRCANZ41G|29|6886|4911
2016-02-16@19:00:02.|159.0|1|22|171580431,171580688,171673865|6|CNCRCANZ42G|29|26113|1229621
2016-02-16@19:04:34.|211.0|1|22|171580688,171579408,171580688,171580431,171579408,171580431|6|CNCRCANZ32G|29|311363|2945007
2016-02-16@19:06:04.|3.0|1|0|171580431|6|CNCRCANZ32G|29|0|0
2016-02-16@19:05:09.|165.0|1|19|171580432,171579151,171580432,171581711,171580688,171580431,171580937,171535881,171580937|6|CNCRCANZ52G|29|112246|406642
2016-02-16@19:07:01.|33.0|1|22|171580431|6|CNCRCANZ32G|29|5627|10497
2016-02-16@19:00:28.|179.0|1|22|171579144,171673865,171580937,171535881,171579408,171723280,171579408,171580431,171723280,171578896|6|CNCRCANZ32G|29|54849|45653
2016-02-16@19:02:43.|267.0|1|22|171581711,171580431,171673865,171673866|6|CNCRCANZ41G|29|15159|19602
2016-02-16@19:01:07.|112.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-16@19:01:07.|112.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-16@19:04:48.|272.0|0|0|171580431,171673865|6|CNCRCANZ41G|28|13432|68965
2016-02-16@19:00:10.|98.0|1|16|171580431|6|CNCRCANZ51G|29|425119|19583592
2016-02-16@19:03:00.|70.0|1|16|171580431|6|CNCRCANZ51G|29|439954|19560949
2016-02-16@19:07:41.|130.0|1|22|171580431,171579408,171579151,171580431,171579408,171580431|6|CNCRCANZ51G|29|37681|88445
2016-02-16@19:01:25.|236.0|1|22|171673865,171580431,171580432|6|CNCRCANZ12G|29|95194|1841660
2016-02-16@19:05:40.|30.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:01:42.|253.0|1|22|171580431,171580688,171580431,171580688,171580431,171579408|6|CNCRCANZ12G|29|34506|46786
2016-02-16@19:03:28.|694.0|1|22|171580432,171580431,171579408,171580688,171580431,171580688|6|CNCRCANZ41G|29|55255|108815
2016-02-16@19:02:57.|408.0|1|22|171580432,171580431,171580688|6|CNCRCANZ31G|29|18912|32907
2016-02-16@19:01:01.|306.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-16@19:04:42.|120.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:07:17.|137.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:09:58.|37.0|1|16|171580431|6|CNCRCANZ52G|29|675873|19328522
2016-02-16@19:06:44.|38.0|1|19|171580431,171579408,171580688,171580431|6|CNCRCAGW01-PGW|29|9738|1073
2016-02-16@19:05:17.|177.0|1|19|171578896,171580431,171578896,171579408,171579151,171578896,171580431,171582223,171580688,171579408,171580431,171591695|6|CNCRCANZ52G|29|305204|1421484
2016-02-16@19:02:03.|564.0|1|22|171579408,171535881,171580431,171579408,171535881,171579408,171580688,171579408|6|CNCRCANZ11G|29|194957|842211
2016-02-16@19:02:03.|399.0|1|22|171579409,171580431,171579409|6|CNCRCANZ12G|29|47116|176161
2016-02-16@19:02:34.|388.0|1|22|171580431,171580688,171580431,171579408,171580431|6|CNCRCANZ11G|29|136949|2848243
2016-02-16@19:03:09.|365.0|1|22|171673865,171580431|6|CNCRCANZ32G|29|6498|21025
2016-02-16@19:05:35.|84.0|1|22|171580688,171580431,171580688,171580431|6|CNCRCANZ51G|29|49351|43620
2016-02-16@19:05:35.|0.0|1|19|171579152,171580431|6|CNCRCANZ51G|29|891|1665
2016-02-16@19:08:13.|24.0|1|0|171580431|6|CNCRCANZ32G|29|11776|10054
2016-02-16@19:09:31.|39.0|1|0|171580431|6|CNCRCANZ32G|29|47152|110515
2016-02-16@19:03:28.|232.0|1|16|171580431,171579408,171580431,171579408|6|CNCRCANZ42G|29|841699|19220515
2016-02-16@19:07:20.|122.0|1|16|171579408,171580431,171579408|6|CNCRCANZ42G|29|880130|19253479
2016-02-16@19:02:10.|32.0|1|0|171580431|6|CNCRCANZ32G|29|17878|71635
2016-02-16@19:03:07.|45.0|1|0|171580688,171580431,171579408,171580431|6|CNCRCANZ11G|29|109278|99619
2016-02-16@19:04:35.|447.0|1|22|171580431,171580688,171580431|6|CNCRCAGW01-PGW|29|59495|125984
2016-02-16@19:04:26.|0.0|1|19|171580431,171723280|6|CNCRCANZ31G|29|69|85
2016-02-16@19:06:09.|0.0|1|19|171580431,171581968|6|CNCRCANZ42G|29|69|85
2016-02-16@19:04:50.|357.0|1|19|171579151,171580432,171579151,171580432,171580688,171580431,171580937,171535881,171673865,171535881,171580431,171580688|6|CNCRCANZ51G|29|80945|144708
2016-02-16@19:00:59.|540.0|1|22|171580688,171580431,171580688,171580431|6|CNCRCANZ12G|29|291276|1671731
2016-02-16@19:00:57.|203.0|0|19|171580688,171580431,171580688,171580431|6|CNCRCANZ31G|28|20298|14291
2016-02-16@19:01:10.|805.0|1|22|171580431,171580688,171580687,171579664,171581968,171579664|6|CNCRCANZ42G|29|20079|29003
2016-02-16@19:01:02.|71.0|1|22|171580431,171579408|6|CNCRCANZ52G|29|30983|40840
2016-02-16@19:02:59.|118.0|1|22|171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ52G|29|27474|22474
2016-02-16@19:00:59.|501.0|1|22|171580431|6|CNCRCANZ31G|29|2721|10343
2016-02-16@19:02:09.|0.0|1|16|171580431,171694608|6|CNCRCANZ52G|29|1059|2707
2016-02-16@19:01:48.|52.0|1|22|171580431|6|CNCRCANZ51G|29|240721|11286053
2016-02-16@19:09:22.|226.0|1|22|171580687,171580688,171673865,171580431|6|CNCRCANZ42G|29|141295|6017430
2016-02-16@19:08:45.|200.0|1|22|171580431,171580432,171579151,171723280|6|CNCRCANZ11G|29|407087|12915629
2016-02-16@19:01:10.|248.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:05:36.|66.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:07:39.|232.0|1|22|171580431,171580432|6|CNCRCANZ11G|29|1610|938
2016-02-16@19:07:36.|336.0|1|16|171580431,171579151,171580432,171579151,171579408,171579151|6|CNCRCANZ12G|29|726196|19274913
2016-02-16@19:08:48.|733.0|1|22|171580687,171580688,171580431|6|CNCRCANZ52G|29|7510|16260
2016-02-16@19:02:20.|390.0|1|22|171580432,171580431|6|CNCRCANZ31G|29|5549|22488
2016-02-16@19:03:19.|537.0|1|19|171579144,171580432,171579151,171580432,171579151,171591695,171579144,171580431,171579408,171580688|6|CNCRCANZ31G|29|1460219|14853157
2016-02-16@19:01:42.|253.0|1|22|171580431|6|CNCRCANZ12G|29|1464|2116
2016-02-16@19:03:20.|71.0|1|22|171580431|6|CNCRCAGW01-PGW|29|5763|8918
2016-02-16@19:01:20.|223.0|1|22|171580431|6|CNCRCANZ42G|29|0|0
2016-02-16@19:06:15.|123.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:01:56.|368.0|1|22|171579664,171580431|6|CNCRCANZ12G|29|26212|53027
2016-02-16@19:05:09.|29.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:02:24.|56.0|1|22|171580431|6|CNCRCANZ12G|29|2752|10280
2016-02-16@19:02:24.|56.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-16@19:01:01.|306.0|1|22|171580431,171580688,171580431,171580688|6|CNCRCANZ32G|29|16944|46635
2016-02-16@19:05:57.|52.0|1|22|171580431|6|CNCRCANZ41G|29|1146|17252
2016-02-16@19:07:33.|197.0|1|19|171581711,171580688,171580431,171580688,171579408,171580431,171578896,171580944,171723280,171578896,171579408,171580431,171579408,171723280,171578896,171580431,171723280,171578896,171723280,171580431|6|CNCRCANZ11G|29|681546|470119
2016-02-16@19:06:48.|0.0|1|19|171580431,172196361|6|CNCRCANZ31G|29|187|436
2016-02-16@19:05:44.|523.0|1|19|171580431,171580688,171580431,171580688,171580431,171580432,171579151,171580432,171723280,171535881,171673865,171579151|6|CNCRCANZ52G|29|821384|16824524
2016-02-16@19:03:26.|0.0|1|16|171580431,171579408|6|CNCRCANZ12G|29|10614|19661
2016-02-16@19:03:03.|523.0|1|22|171579408,171580688,171579408,171580431,171580688,171580431,171581711,171580432|6|CNCRCANZ52G|29|442130|6495525
2016-02-16@19:09:29.|164.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:06:09.|100.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-16@19:04:43.|94.0|1|22|171580431,171580688,171580431|6|CNCRCANZ52G|29|18153|25379
2016-02-16@19:01:09.|298.0|1|22|171580431|6|CNCRCANZ31G|29|149264|454545
2016-02-16@19:08:02.|116.0|1|16|171580432,171580431|6|CNCRCANZ52G|29|623894|19377035
2016-02-16@19:04:46.|0.0|1|19|171579408,171580431|6|CNCRCANZ31G|29|120|164
2016-02-16@19:06:18.|268.0|1|22|171580432,171580431|6|CNCRCANZ42G|29|1449|6754
2016-02-16@19:03:40.|121.0|1|19|171580688,171580431,171579408,171580688,171580431,171578896,171580431,171723280,171579408,171723280,171579408,171580431,171723280,171578896|6|CNCRCANZ12G|29|109790|3523580
2016-02-16@19:04:22.|416.0|1|19|171580687,171579664,171581968,171580687,171673864,171673865,171580431,171579408,171580688,171579408,171580688|6|CNCRCANZ31G|29|293728|955191
2016-02-16@19:03:35.|385.0|1|22|171580431|6|CNCRCANZ11G|29|8992|6720
2016-02-16@19:04:53.|72.0|1|0|171580431|6|CNCRCANZ11G|29|141952|225192
2016-02-16@19:09:13.|459.0|1|22|171580431|6|CNCRCANZ12G|29|0|0
2016-02-16@19:01:36.|397.0|1|19|171723279,171578896,171579408,171580431,171579408,171580431,171579408,171581711,171579144,171579408,171580432,171579151|6|CNCRCANZ12G|29|151924|267238
2016-02-16@19:05:22.|79.0|1|22|171591695,171580431|6|CNCRCANZ31G|29|54871|296416
2016-02-16@19:08:26.|187.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-16@19:07:33.|578.0|1|16|171580937,171580433,171580431|6|CNCRCANZ12G|29|2116663|17919164
2016-02-16@19:00:41.|317.0|1|22|171580431,171723280|6|CNCRCANZ51G|29|7342|22298
2016-02-16@19:03:58.|568.0|1|22|171580431|6|CNCRCANZ11G|29|974|3553
2016-02-16@19:09:57.|277.0|1|22|171580431,171580688,171580687,171579664,171581968|6|CNCRCANZ51G|29|21362|27256
2016-02-16@19:09:39.|573.0|1|22|171580431|6|CNCRCANZ32G|29|104|200
2016-02-16@19:02:38.|7.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:07:15.|104.0|1|16|171581711,171579151,171581711,171580688,171579408,171580431,171579408,171582223|6|CNCRCANZ52G|29|535927|19466843
2016-02-16@19:09:39.|70.0|1|22|171580431|6|CNCRCANZ52G|29|64|52
2016-02-16@19:09:39.|70.0|1|22|171580431|6|CNCRCANZ52G|29|0|0
2016-02-16@19:04:33.|86.0|1|0|171582223,171579408,171582223,171579408,171580431|6|CNCRCANZ11G|29|44381|74371
2016-02-16@19:08:32.|20.0|1|0|171580431|6|CNCRCANZ42G|29|0|15554
2016-02-16@19:06:36.|337.0|1|22|171580431|6|CNCRCANZ51G|29|173|445
2016-02-16@19:06:36.|337.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:09:48.|93.0|1|22|171580431|6|CNCRCANZ41G|29|392|539
2016-02-16@19:01:09.|923.0|1|22|171580432,171580431,171579408|6|CNCRCANZ32G|29|327|475
2016-02-16@19:05:12.|534.0|1|22|171581711,171580688,171581711,171580688,171579408,171580432,171580688,171580431,171580688,171673865|6|CNCRCANZ41G|29|88973|1952857
2016-02-16@19:00:59.|501.0|1|22|171580431|6|CNCRCANZ31G|29|0|0
2016-02-16@19:02:41.|260.0|1|22|171580431,171579408,171580431,171579408,171580431,171579408,171580431|6|CNCRCANZ41G|29|87565|2855702
2016-02-16@19:02:41.|260.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:07:47.|204.0|1|22|171579408,171580431|6|CNCRCANZ32G|29|349020|12737576
2016-02-16@19:02:26.|76.0|1|16|171579408,171580431,171579408|6|CNCRCANZ52G|29|744485|19260266
2016-02-16@19:08:19.|327.0|1|22|171579408,171580431,171579408,171580431,171579408,171582223,171581711,171580431,171582223,171580431|6|CNCRCANZ31G|29|87714|279999
2016-02-16@19:09:18.|232.0|1|0|171580431|6|CNCRCANZ12G|29|127|87
2016-02-16@19:01:10.|248.0|1|22|171580431,171581711,171580431,171580688,171580431,171673865|6|CNCRCANZ51G|29|6318|9134
2016-02-16@19:04:10.|372.0|1|22|171580688,171580431,171580432,171535881|6|CNCRCANZ32G|29|10929|22235
2016-02-16@19:05:36.|66.0|1|22|171580431,171580688,171580431|6|CNCRCANZ11G|29|25620|33826
2016-02-16@19:01:13.|18.0|1|22|171580431|6|CNCRCANZ41G|29|1931|5315
2016-02-16@19:04:06.|1034.0|1|19|171580431,171673866,171673864,171581961,171673864,171581961,171673864,171579657,171579658,171762696,171579658,171762696,171579658|6|CNCRCANZ42G|29|24737|29946
2016-02-16@19:09:08.|1014.0|1|19|171580432,171580688,171580431,171673865,171580688,171580687,171579664,171581968,171582223,171581968,171581961|6|CNCRCANZ41G|29|272750|10311203
2016-02-16@19:03:10.|286.0|1|22|171580432,171579408,171580432,171580431,171580937,171535881,171673865|6|CNCRCANZ42G|29|180096|5138627
2016-02-16@19:05:16.|423.0|1|22|171580431|6|CNCRCANZ42G|29|985020|1147374
2016-02-16@19:03:10.|332.0|1|22|171580431,171579408|6|CNCRCANZ12G|29|5300|16098
2016-02-16@19:07:01.|626.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:02:51.|1129.0|1|22|171580431,171673866|6|CNCRCANZ31G|29|3031|10450
2016-02-16@19:08:25.|65.0|1|22|171580431|6|CNCRCANZ41G|29|47523|166695
2016-02-16@19:09:29.|164.0|1|22|171580431|6|CNCRCANZ51G|29|108|0
2016-02-16@19:04:45.|984.0|1|16|171580688,171580431,171579408,171580688,171579408,171580431,171579408,171580431,171580432,171579151,171580182,171580183|6|CNCRCANZ42G|29|440162|19588907
2016-02-16@19:09:05.|0.0|1|19|171580431,171581448|6|CNCRCANZ31G|29|2340|4993
2016-02-16@19:05:20.|261.0|1|22|171723281,171579408,171580431,171723281,171579408,171723281|6|CNCRCANZ32G|29|1537|2147
2016-02-16@19:06:50.|976.0|1|22|171580432,171580431|6|CNCRCANZ41G|29|395507|174585
2016-02-16@19:04:46.|398.0|1|0|171579408,171690511,171579408,171723280,171580431,171579408,171580431,171578896,171723280,171578896,171723280,171723281|6|CNCRCANZ31G|29|37056|68281
2016-02-16@19:08:30.|66.0|1|22|171580431|6|CNCRCANZ32G|29|0|0
2016-02-16@19:07:22.|132.0|1|22|171579408,171580688,171580431,171579408|6|CNCRCAGW01-PGW|29|91256|43711
2016-02-16@19:03:47.|382.0|1|22|171580431|6|CNCRCANZ51G|29|11924|6049
2016-02-16@19:03:47.|382.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:03:35.|385.0|1|22|171580431|6|CNCRCANZ11G|29|14365|68736
2016-02-16@19:09:45.|275.0|1|19|171580431,171579408,171580431|6|CNCRCAGW01-PGW|29|391048|299554
2016-02-16@19:09:13.|459.0|1|22|171580431,171579408,171580688|6|CNCRCANZ12G|29|6204|10538
2016-02-16@19:04:35.|870.0|1|22|171580688,171580431,171579151,171579159|6|CNCRCANZ11G|29|75662|314030
2016-02-16@19:00:54.|320.0|1|22|171581711,171580432,171580431,171580688,171673865|6|CNCRCANZ32G|29|22322|10823
2016-02-16@19:05:26.|453.0|1|0|171673865,171580431,171580688,171580431,171579151,171580432,171579151,171723280|6|CNCRCANZ52G|29|1030762|1482006
2016-02-16@19:04:52.|1216.0|1|0|171580943,171580431|6|CNCRCANZ52G|29|230|153
2016-02-16@19:03:43.|494.0|1|22|171579408,171580431,171580432,171579151,171580432|6|CNCRCANZ32G|29|406912|8121115
2016-02-16@19:07:49.|528.0|1|22|171580688,171580431,171580688|6|CNCRCANZ31G|29|29369|40452
2016-02-16@19:06:42.|793.0|1|22|171580431|6|CNCRCANZ41G|29|2468|1192
2016-02-16@19:01:26.|1612.0|1|19|171580688,171580431,171580688,171673865,171579408,171580689,171582223,171674122,171762697,172196361|6|CNCRCANZ32G|29|68614|158139
2016-02-16@19:02:54.|567.0|1|19|171580431,171579408,171580431,171580688,171673865,171579408,171580431,171579408,171582216,171579408,171580689,171579664,171580689,171579664,171580689,171579664,171582223,171580689,171582223,171580689|6|CNCRCANZ32G|29|1686494|955829
2016-02-16@19:04:02.|166.0|1|0|171580937,171535881,171580937,171580431|6|CNCRCANZ12G|29|434270|314411
2016-02-16@19:03:07.|541.0|1|19|171580943,171723279,171723281,171723280,171578896,171580431,171723280,171594255,171591695,171589391,171591439|6|CNCRCANZ32G|29|132867|1296002
2016-02-16@19:03:08.|761.0|1|19|171580432,171580688,171580431,171579408,171580688,171579408,171580431,171580688,171580689,171580687,171581968,171580687,171581968,171579664,171581968|6|CNCRCANZ11G|29|647750|9167802
2016-02-16@19:07:27.|731.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:06:09.|133.0|1|22|171580431|6|CNCRCANZ51G|29|2681|10290
2016-02-16@19:06:09.|133.0|1|22|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:08:33.|1085.0|1|22|171580431,171580688,171579408|6|CNCRCANZ51G|29|7216|6480
2016-02-16@19:02:18.|1273.0|1|19|171723279,171579408,171579151,171580431,171581711,171579151,171593992,171579151,171579408,171579151,171581711,171579151|6|CNCRCANZ31G|29|1027080|3132452
2016-02-16@19:07:23.|60.0|1|22|171579408,171580431|6|CNCRCANZ52G|29|242|104
2016-02-16@19:02:55.|260.0|1|16|171579158,171580432,171579151,171581711,171580432,171581711,171579151,171580432,171579151,171580431,171579151,171581711|6|CNCRCANZ52G|29|394481|19620948
2016-02-16@19:08:59.|81.0|1|22|171582223,171580431,171578896,171723280,171579408|6|CNCRCANZ52G|29|168563|4843176
2016-02-16@19:00:38.|170.0|1|16|171723280,171580432,171723280,171580432,171580431|6|CNCRCANZ42G|29|689737|19312238
2016-02-16@19:00:41.|775.0|1|19|171579408,171580431,171673865,171535881,171673865,171579408,171580431,171579408,171580431,171579408|6|CNCRCANZ41G|29|570451|1770610
2016-02-16@19:00:43.|899.0|1|22|171580431,171580688,173371921|6|CNCRCANZ32G|29|19748|19168
2016-02-16@19:00:43.|899.0|1|22|171580431,171580688,173371921|6|CNCRCANZ32G|29|9173|47762
2016-02-16@19:02:13.|60.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:02:02.|545.0|1|22|171579657,171673864,171673865,171579144,171580431|6|CNCRCANZ52G|29|25021|38255
2016-02-16@19:01:37.|1193.0|1|19|171579408,171580432,171580431,171580688,171673865,171581968,173371921,171579664,171762703|6|CNCRCANZ42G|29|528584|1500579
2016-02-16@19:01:57.|745.0|1|19|171579159,171579158,171579151,171579408,171580432,171579151,171580432,171580688,171580431,171579408,171580431|6|CNCRCANZ11G|29|387503|4322273
2016-02-16@19:06:18.|1081.0|1|19|171723279,171723280,171578896,171580431,171579144,171690504,171534344,171674376,171579151,171594248,171580175,172212495,171580175,172212495|6|CNCRCANZ42G|29|54835|58906
2016-02-16@19:00:16.|32.0|1|22|171580431|6|CNCRCANZ42G|29|7061|6154
2016-02-16@19:03:19.|576.0|1|22|171580432,171580688,171580431,171579408|6|CNCRCANZ51G|29|13788|32488
2016-02-16@19:09:48.|93.0|1|22|171580431|6|CNCRCANZ41G|29|0|0
2016-02-16@19:00:58.|1357.0|1|22|171580688,171580431,171580688,171579657,171579658|6|CNCRCANZ11G|29|22956|20540
2016-02-16@19:00:58.|1357.0|1|22|171580688,171580431,171580688,171580689,171580687,171581968,171581961,173371914,171579657,171579658|6|CNCRCANZ11G|29|392646|16962165
2016-02-16@19:03:36.|245.0|1|22|171580431|6|CNCRCAGW01-PGW|29|19909|9578
2016-02-16@19:07:49.|332.0|1|16|171580431,171580432,171723280,171580432,171723280,171579408,171579151,171579144,171579145,171713546|6|CNCRCANZ51G|29|466117|19542452
2016-02-16@19:03:25.|939.0|1|19|171580168,171580182,172196625,171713552,171713546,171579144,171579285,171579144,171579408,171580431,171579408,171723280|6|CNCRCANZ31G|29|40011|68590
2016-02-16@19:02:36.|638.0|1|22|171712783,171579408,171712783,171580431,171580943,171579408,171535881|6|CNCRCANZ41G|29|228356|3928201
2016-02-16@19:02:31.|1138.0|1|22|171579408,171580432,171580431,171579657|6|CNCRCANZ41G|29|23510|61651
2016-02-16@19:00:18.|621.0|1|22|171580432,171580688,171580431,171580688,171673865,171580688,171580687,171673864|6|CNCRCANZ31G|29|539015|5377247
2016-02-16@19:01:44.|890.0|1|19|171580432,171580431,171580688,171580689,171579664,171581968,171673864,171581961,173371921,171579664,171581968|6|CNCRCANZ41G|29|66147|121644
2016-02-16@19:09:10.|729.0|1|16|171580431|6|CNCRCANZ11G|29|795197|19214026
2016-02-16@19:02:36.|559.0|1|19|171694609,171581711,171580431,171580688,171673865,171673866,171673864,172196361,171582216,171579657,171581961,171579657,171581961,173371914,171579657|6|CNCRCANZ52G|29|92547|523011
2016-02-16@19:07:15.|781.0|1|19|171580431,171580432,171723280,171579408,171579151,171579158,171713546,171713545,171713546,171581448,172197130|6|CNCRCANZ41G|29|472389|9057090
2016-02-16@19:04:10.|872.0|1|22|171580431|6|CNCRCANZ51G|29|116184|3528812
2016-02-16@19:04:45.|740.0|1|19|171579664,171580687,171673864,171673866,171673865,171580431,171579151,171723280,171580432,171723280,171578641,171579151,171580432|6|CNCRCANZ51G|29|219835|1857466
2016-02-16@19:09:18.|232.0|1|0|171580431|6|CNCRCANZ12G|29|948|576
2016-02-16@19:07:39.|232.0|1|22|171580431|6|CNCRCANZ11G|29|0|0
2016-02-16@19:09:33.|642.0|1|19|171581968,171579664,171581968,171580687,171581968,171580687,171579664,171581968,171580687,171673864,171723281,171580688,171580431,171580688,171580431,171580688,171579408,171580688,171579408,171723281|6|CNCRCANZ31G|29|1153401|1272938
2016-02-16@19:05:43.|1886.0|1|22|171579409,171579663,171698193,171581967,171673865,171591695,171580431|6|CNCRCANZ32G|29|38441|47092
2016-02-16@19:00:17.|1585.0|1|19|171579408,171580432,171580431,171579408|6|CNCRCAGW01-PGW|29|342415|5247025
2016-02-16@19:08:55.|1806.0|1|22|171580431,171582216,171579408,171673866,171582216,171582223|6|CNCRCANZ31G|29|96314|441943
2016-02-16@19:02:43.|1549.0|1|19|172196618,172212495,171580175,171713545,171579144,171580432,171579151,171580432,171579151,171580431,171579151,171579144,171579158,171581711,171580688|6|CNCRCANZ31G|29|174649|2272593
2016-02-16@19:01:07.|1867.0|1|22|171580688,171580431,171579408,171580431|6|CNCRCANZ51G|29|494148|3933564
2016-02-16@19:03:36.|525.0|1|22|171581961,171580431,171581968,171581961|6|CNCRCAGW01-PGW|29|83932|138299
2016-02-16@19:09:33.|114.0|1|0|171580431|6|CNCRCANZ12G|29|160|208
2016-02-16@19:02:51.|1129.0|1|22|171580431,171673866|6|CNCRCANZ31G|29|2788|1308
2016-02-16@19:08:49.|1011.0|1|22|171579408,171580432,171580431|6|CNCRCANZ32G|29|6274|12932
2016-02-16@19:08:04.|335.0|1|19|171580431,171579408|6|CNCRCAGW01-PGW|29|1323|1430
2016-02-16@19:09:11.|1766.0|1|22|171578896,171580431,171579408,171579151,171579408,171580688,171579151,171579158,171579144,171579158,171579145|6|CNCRCANZ31G|29|414581|2576320
2016-02-16@19:04:19.|641.0|1|0|171580431|6|CNCRCANZ51G|29|0|0
2016-02-16@19:07:36.|911.0|1|22|171579151,171579408,171723280,171579408,171580431,171579408,171723280,171723279|6|CNCRCANZ12G|29|225069|1705867
2016-02-16@19:09:43.|1000.0|1|19|171579665,171579658,173371914,171579657,171581961,171673864,171673866,171673865,171580431,171579408,171580688,171579408|6|CNCRCANZ42G|29|40709|101692
